date,time,temperature,humidity,wind_speed,precipitation
8/12/2023,22:00:00,28.925499,66,32.663464,0
8/13/2023,0:00:00,28.7255,66.5,28.993582,0
8/13/2023,2:00:00,30.525501,62,19.4898,0
8/13/2023,4:00:00,32.950497,56.5,16.049547,0
8/13/2023,6:00:00,34.4505,52,10.394999,0
8/13/2023,8:00:00,34.7255,50,13.051844,0
8/13/2023,10:00:00,33.275497,56.5,18.953606,0
8/13/2023,12:00:00,31.4505,66,22.361557,0
8/13/2023,14:00:00,30.275501,71,29.555185,0
8/13/2023,16:00:00,29.775501,71,31.237213,0
8/13/2023,18:00:00,29.2755,71,28.07346,0
8/13/2023,20:00:00,28.675499,72.5,23.108564,0
8/13/2023,22:00:00,28.050499,76.5,21.516155,0
8/14/2023,0:00:00,28.1005,77.5,19.8287,0
8/14/2023,2:00:00,30.300499,66.5,12.284918,0
8/14/2023,4:00:00,32.650497,54.5,14.021217,0
8/14/2023,6:00:00,33.8505,47.5,14.410887,0
8/14/2023,8:00:00,33.275497,50.5,15.499729,0
8/14/2023,10:00:00,32.9505,52,13.81757,0
8/14/2023,12:00:00,31.525501,59.5,20.967243,0
8/14/2023,14:00:00,29.3255,73.5,19.42516,0
8/14/2023,16:00:00,28.3505,80.5,19.162964,0
8/14/2023,18:00:00,27.8505,84,17.663506,0
8/14/2023,20:00:00,27.425499,87,16.242107,0
8/14/2023,22:00:00,27.4505,88,8.688669,0.05
8/15/2023,0:00:00,27.775501,86.5,7.4268894,0.1
8/15/2023,2:00:00,29.3755,76.5,4.924121,0
8/15/2023,4:00:00,31.950499,61,3.2017431,0
8/15/2023,6:00:00,33.650497,54.5,1.6187812,0
8/15/2023,8:00:00,34.025497,55,3.9749482,0
8/15/2023,10:00:00,33.1755,60.5,2.8585489,0.05
8/15/2023,12:00:00,31.600498,69.5,4.814778,0
8/15/2023,14:00:00,29.9755,79,10.867657,0
8/15/2023,16:00:00,29.300499,82.5,12.517134,0
8/15/2023,18:00:00,28.9755,83.5,14.788649,0
8/15/2023,20:00:00,28.550499,84.5,11.532728,0.05
8/15/2023,22:00:00,27.7255,87.5,2.919518,0.2
8/16/2023,0:00:00,28.175499,86.5,6.43412,0
8/16/2023,2:00:00,30.9505,73,7.241678,0
8/16/2023,4:00:00,33.750496,61,9.867254,0
8/16/2023,6:00:00,34.9505,55,11.260375,0
8/16/2023,8:00:00,35.0505,53.5,11.306329,0.05
8/16/2023,10:00:00,34.500496,55.5,12.646939,0
8/16/2023,12:00:00,32.4755,66,12.443254,0.05
8/16/2023,14:00:00,31.2005,74,10.07332,0
8/16/2023,16:00:00,30.8255,76,11.692705,0
8/16/2023,18:00:00,30.275501,77.5,15.569172,0
8/16/2023,20:00:00,29.4505,80.5,15.88799,0
8/16/2023,22:00:00,28.4755,81.5,21.636787,0.1
8/17/2023,0:00:00,28.9755,76.5,24.644688,0
8/17/2023,2:00:00,31.600498,64.5,17.753307,0
8/17/2023,4:00:00,33.7255,57,20.087032,0
8/17/2023,6:00:00,34.9755,52,16.23895,0
8/17/2023,8:00:00,35.9255,48,13.935501,0
8/17/2023,10:00:00,35.450497,49.5,13.693298,0
8/17/2023,12:00:00,33.4255,59,12.80721,0
8/17/2023,14:00:00,32.2505,66,9.96816,0
8/17/2023,16:00:00,31.6255,67.5,6.638072,0
8/17/2023,18:00:00,30.900501,71.5,7.4172215,0
8/17/2023,20:00:00,30.1005,74.5,12.800761,0.05
8/17/2023,22:00:00,29.3505,77,3.4684956,0.2
8/18/2023,0:00:00,29.425499,79,3.219938,0
8/18/2023,2:00:00,32.025497,64,8.941526,0
8/18/2023,4:00:00,34.275497,55.5,6.872078,0
8/18/2023,6:00:00,35.5755,49.5,8.07946,0
8/18/2023,8:00:00,36.0505,48.5,8.166231,0
8/18/2023,10:00:00,35.525497,50,9.969181,0.15
8/18/2023,12:00:00,34.0505,58.5,10.676046,0.05
8/18/2023,14:00:00,32.525497,67.5,9.7364235,0
8/18/2023,16:00:00,31.400501,74.5,12.202408,0
8/18/2023,18:00:00,30.5005,77,12.565051,0
8/18/2023,20:00:00,29.2005,81.5,8.472411,0.45
8/18/2023,22:00:00,28.8505,84,7.505729,0.3
8/19/2023,0:00:00,29.025501,83.5,4.0325623,0.25
8/19/2023,2:00:00,29.775501,80,8.877132,0.9
8/19/2023,4:00:00,31.2505,74.5,9.536787,0.1
8/19/2023,6:00:00,32.525497,70,7.908945,0.1
8/19/2023,8:00:00,33.625496,63,6.9055104,0
8/19/2023,10:00:00,33.3005,63,7.259473,0.05
8/19/2023,12:00:00,31.850498,70.5,7.0235496,0.1
8/19/2023,14:00:00,30.7505,79.5,8.631168,0
8/19/2023,16:00:00,30.2255,84.5,11.1809,0.2
8/19/2023,18:00:00,29.7005,87,8.792343,0.3
8/19/2023,20:00:00,28.7005,90,13.530731,1.4000001
8/19/2023,22:00:00,28.400501,90.5,11.561009,0.70000005
8/20/2023,0:00:00,28.8755,89,11.913389,0
8/20/2023,2:00:00,30.8255,79.5,12.792295,0.15
8/20/2023,4:00:00,32.9505,68,12.5845585,0
8/20/2023,6:00:00,34.4505,59,10.879903,0
8/20/2023,8:00:00,35.150497,55,8.5538845,0
8/20/2023,10:00:00,34.775497,55.5,6.6697865,0
8/20/2023,12:00:00,33.525497,61.5,8.779329,0
8/20/2023,14:00:00,32.1005,70.5,10.418055,0
8/20/2023,16:00:00,31.2255,76,15.79507,0
8/20/2023,18:00:00,30.4505,80.5,19.509647,0
8/20/2023,20:00:00,29.8505,82.5,18.621273,0
8/20/2023,22:00:00,29.3005,84,14.110685,0
8/21/2023,0:00:00,29.3005,85,14.177871,0
8/21/2023,2:00:00,31.1755,76,8.916697,0
8/21/2023,4:00:00,34.0755,63,4.782917,0
8/21/2023,6:00:00,36.000496,54,2.172792,0
8/21/2023,8:00:00,33.9005,61.5,6.72303,0.5
8/21/2023,10:00:00,31.550499,73.5,9.758644,0.1
8/21/2023,12:00:00,31.650501,74,11.010483,0
8/21/2023,14:00:00,30.8505,80.5,16.53729,0.05
8/21/2023,16:00:00,30.0755,84.5,10.732896,2
8/21/2023,18:00:00,28.7255,83.5,9.41634,3.1
8/21/2023,20:00:00,27.925499,87,14.647499,0.05
8/21/2023,22:00:00,27.8005,89.5,14.194847,1.75
8/22/2023,0:00:00,27.8755,89,11.895334,1.55
8/22/2023,2:00:00,28.9255,85,7.649062,0
8/22/2023,4:00:00,32.2005,71.5,7.0308194,0.5
8/22/2023,6:00:00,32.2255,76.5,5.2694783,2.5
8/22/2023,8:00:00,30.4755,81,5.9254007,3.45
8/22/2023,10:00:00,29.6505,82,3.8535433,1.4
8/22/2023,12:00:00,28.8755,82.5,15.8183,0.5
8/22/2023,14:00:00,28.5505,86.5,15.624472,2.3
8/22/2023,16:00:00,27.4755,91,12.476742,5.7
8/22/2023,18:00:00,27.3255,90,12.151709,7.15
8/22/2023,20:00:00,27.175499,90.5,13.142525,7.1000004
8/22/2023,22:00:00,27.175499,92.5,22.42783,4.05
8/23/2023,0:00:00,27.550499,89,30.688795,1.9499999
8/23/2023,2:00:00,28.0505,84.5,31.3789,0.95
8/23/2023,4:00:00,27.9755,85.5,25.649506,2.35
8/23/2023,6:00:00,28.5505,82,20.91088,1.5
8/23/2023,8:00:00,28.300499,82.5,14.177904,1.8000001
8/23/2023,10:00:00,27.8505,86,4.3338633,0.95
8/23/2023,12:00:00,27.275501,89,8.526554,0.45
8/23/2023,14:00:00,26.675499,89,9.651676,0.1
8/23/2023,16:00:00,26.6255,90.5,6.8539133,0.5
8/23/2023,18:00:00,26.6005,92,2.5792153,0.55
8/23/2023,20:00:00,26.3505,93,3.8952966,0
8/23/2023,22:00:00,26.525501,91.5,8.822499,0
8/24/2023,0:00:00,27.2005,82.5,11.389421,0
8/24/2023,2:00:00,28.6005,72.5,9.462433,0
8/24/2023,4:00:00,31.275501,62,7.6112356,0
8/24/2023,6:00:00,33.1755,56,6.554968,0
8/24/2023,8:00:00,34.4255,50.5,8.346053,0
8/24/2023,10:00:00,33.400497,55.5,4.02685,0
8/24/2023,12:00:00,31.3005,69,1.7766867,0
8/24/2023,14:00:00,29.7005,79.5,7.2512636,0
8/24/2023,16:00:00,29.1005,79,16.91642,0
8/24/2023,18:00:00,28.3255,79,20.628906,0
8/24/2023,20:00:00,27.6255,81,26.54278,0
8/24/2023,22:00:00,27.300499,78,29.365562,0
8/25/2023,0:00:00,27.2255,77.5,23.18276,0
8/25/2023,2:00:00,29.275501,70,11.377306,0
8/25/2023,4:00:00,32.3255,59,11.274416,0
8/25/2023,6:00:00,34.125496,51.5,9.484737,0
8/25/2023,8:00:00,35.0505,47.5,11.365253,0
8/25/2023,10:00:00,34.275497,51,14.08191,0
8/25/2023,12:00:00,32.1005,61.5,15.987984,0
8/25/2023,14:00:00,30.675499,70,10.531844,0
8/25/2023,16:00:00,29.9755,72,10.364053,0
8/25/2023,18:00:00,29.1005,75,22.763636,0
8/25/2023,20:00:00,28.3755,74.5,26.598322,0
8/25/2023,22:00:00,27.7255,75,18.323645,0
8/26/2023,0:00:00,27.650501,76,16.57798,0
8/26/2023,2:00:00,29.425499,68,15.546833,0
8/26/2023,4:00:00,32.0755,59.5,15.302092,0
8/26/2023,6:00:00,34.075497,52,14.006664,0
8/26/2023,8:00:00,34.825497,49.5,12.633377,0
8/26/2023,10:00:00,34.400497,49.5,14.226806,0
8/26/2023,12:00:00,32.6255,56.5,17.122421,0
8/26/2023,14:00:00,30.8255,66.5,16.826084,0
8/26/2023,16:00:00,30.0505,70,18.64178,0.05
8/26/2023,18:00:00,29.4505,72.5,18.671478,0
8/26/2023,20:00:00,28.550499,73,24.333527,0
8/26/2023,22:00:00,27.775501,71.5,25.254646,0.05
8/27/2023,0:00:00,27.7505,72,21.215454,0
8/27/2023,2:00:00,30.4505,63,13.700221,0
8/27/2023,4:00:00,33.3255,53,16.778778,0
8/27/2023,6:00:00,35.125496,47,18.958052,0
8/27/2023,8:00:00,34.9505,47.5,20.405079,0
8/27/2023,10:00:00,34.250496,48,17.8686,0
8/27/2023,12:00:00,32.6005,54,18.696854,0.05
8/27/2023,14:00:00,30.6005,63,22.540562,0
8/27/2023,16:00:00,29.4505,68,20.679512,0.2
8/27/2023,18:00:00,28.550499,72,16.329575,0.2
8/27/2023,20:00:00,27.5755,77.5,7.056834,0.05
8/27/2023,22:00:00,27.3505,78.5,12.353692,0
8/28/2023,0:00:00,27.6005,77.5,21.297213,0
8/28/2023,2:00:00,30.0005,67.5,13.048533,0
8/28/2023,4:00:00,32.650497,56.5,13.137917,0
8/28/2023,6:00:00,34.150497,51,11.996443,0
8/28/2023,8:00:00,34.525497,50,11.445695,0
8/28/2023,10:00:00,34.275497,50.5,10.408232,0
8/28/2023,12:00:00,33.1005,56,8.754808,0
8/28/2023,14:00:00,31.350498,66,10.335852,0
8/28/2023,16:00:00,29.800499,72.5,6.233813,0
8/28/2023,18:00:00,29.4505,75.5,3.6356468,0
8/28/2023,20:00:00,29.025501,77,3.6888604,0
8/28/2023,22:00:00,28.650501,80,8.614602,0
8/29/2023,0:00:00,28.925499,78,17.519817,0
8/29/2023,2:00:00,30.8755,62.5,18.145214,0
8/29/2023,4:00:00,33.2505,53.5,15.229629,0
8/29/2023,6:00:00,34.3005,49.5,13.294809,0.05
8/29/2023,8:00:00,35.025497,46,12.647193,0
8/29/2023,10:00:00,34.8505,47,12.775074,0.05
8/29/2023,12:00:00,33.450497,55.5,11.6571045,0
8/29/2023,14:00:00,32.3755,62.5,6.727146,0
8/29/2023,16:00:00,30.7505,70,10.97059,0
8/29/2023,18:00:00,29.9755,73.5,7.0035067,0
8/29/2023,20:00:00,29.650501,74.5,5.9992495,0
8/29/2023,22:00:00,29.2255,74.5,14.243479,0
8/30/2023,0:00:00,28.8505,75,18.942694,0
8/30/2023,2:00:00,30.7005,65,13.36101,0
8/30/2023,4:00:00,32.9755,58.5,11.229365,0
8/30/2023,6:00:00,34.525497,52.5,13.5907,0
8/30/2023,8:00:00,34.7255,53,13.897842,0
8/30/2023,10:00:00,34.4755,53,11.79642,0
8/30/2023,12:00:00,33.0755,59.5,9.859177,0
8/30/2023,14:00:00,32.025497,65,4.7329435,0
8/30/2023,16:00:00,30.9755,69.5,3.4699721,0
8/30/2023,18:00:00,30.300499,72,7.97101,0
8/30/2023,20:00:00,29.7255,74,13.5028715,0
8/30/2023,22:00:00,29.2255,76.5,13.1051445,0
8/31/2023,0:00:00,29.1005,78.5,12.296009,0
8/31/2023,2:00:00,31.2755,69,10.318113,0
8/31/2023,4:00:00,33.6005,58.5,8.985125,0
8/31/2023,6:00:00,34.6005,54.5,10.948978,0
8/31/2023,8:00:00,35.4755,48,12.109,0
8/31/2023,10:00:00,35.125496,48,11.589049,0
8/31/2023,12:00:00,33.375496,57,9.33703,0
8/31/2023,14:00:00,32.5505,59.5,3.917668,0
8/31/2023,16:00:00,31.3505,66,1.8,0
8/31/2023,18:00:00,30.5755,70.5,5.524604,0
8/31/2023,20:00:00,29.775501,74.5,11.801145,0
8/31/2023,22:00:00,29.3255,75.5,13.381748,0
9/1/2023,0:00:00,29.5005,75,15.167578,0
9/1/2023,2:00:00,31.800499,66,11.882142,0
9/1/2023,4:00:00,34.900497,53,10.586329,0
9/1/2023,6:00:00,36.5505,43,14.797797,0
9/1/2023,8:00:00,37.025497,40.5,15.9134655,0
9/1/2023,10:00:00,36.650497,41.5,16.217783,0
9/1/2023,12:00:00,34.4755,51,12.872347,0
9/1/2023,14:00:00,33.2255,54.5,7.221449,0
9/1/2023,16:00:00,31.7005,61,11.243715,0
9/1/2023,18:00:00,30.050499,70,11.609864,0
9/1/2023,20:00:00,29.1255,75,5.765993,0
9/1/2023,22:00:00,28.300499,74.5,19.472948,0
9/2/2023,0:00:00,28.4505,70.5,25.93312,0
9/2/2023,2:00:00,31.2005,59.5,21.609852,0
9/2/2023,4:00:00,34.8005,45.5,20.673141,0
9/2/2023,6:00:00,36.7255,39,17.830406,0
9/2/2023,8:00:00,37.575497,35,17.339468,0
9/2/2023,10:00:00,36.650497,38,17.574211,0
9/2/2023,12:00:00,33.6005,55,14.730572,0
9/2/2023,14:00:00,31.800499,61.5,19.61948,0
9/2/2023,16:00:00,30.7505,62.5,24.239208,0
9/2/2023,18:00:00,29.800499,66.5,17.928438,0
9/2/2023,20:00:00,28.8005,72,10.709209,0
9/2/2023,22:00:00,28.2005,75,15.880243,0
9/3/2023,0:00:00,28.400501,71.5,18.868435,0
9/3/2023,2:00:00,31.1255,56.5,16.747055,0
9/3/2023,4:00:00,33.8505,49.5,14.250828,0
9/3/2023,6:00:00,36.0505,40.5,14.576357,0
9/3/2023,8:00:00,37.0755,34.5,14.812217,0
9/3/2023,10:00:00,35.875496,38,15.128126,0
9/3/2023,12:00:00,32.5505,55,16.911493,0
9/3/2023,14:00:00,30.8505,64.5,14.42138,0
9/3/2023,16:00:00,30.7255,61,12.015281,0
9/3/2023,18:00:00,29.8505,65,12.392137,0
9/3/2023,20:00:00,28.8255,70.5,11.219633,0
9/3/2023,22:00:00,27.800499,76,11.0024605,0
9/4/2023,0:00:00,27.775501,76,12.370207,0
9/4/2023,2:00:00,31.025501,63,10.108702,0
9/4/2023,4:00:00,34.0505,50.5,9.983678,0
9/4/2023,6:00:00,35.7255,42.5,13.823413,0
9/4/2023,8:00:00,36.3005,42,13.192232,0
9/4/2023,10:00:00,35.5755,44,12.418993,0
9/4/2023,12:00:00,32.6255,58.5,16.75191,0
9/4/2023,14:00:00,30.550499,68.5,21.156559,0
9/4/2023,16:00:00,29.6255,74,16.505787,0
9/4/2023,18:00:00,28.9755,78,12.8767805,0
9/4/2023,20:00:00,28.3505,83,12.886431,0
9/4/2023,22:00:00,27.8255,85,12.592588,0
9/5/2023,0:00:00,27.900501,84.5,11.088196,0
9/5/2023,2:00:00,30.925499,72,5.7673006,0
9/5/2023,4:00:00,33.7255,56,7.7549314,0
9/5/2023,6:00:00,35.125496,47,8.643957,0
9/5/2023,8:00:00,35.8505,44.5,7.703075,0
9/5/2023,10:00:00,35.375496,45.5,7.48336,0
9/5/2023,12:00:00,33.250496,58,8.418072,0
9/5/2023,14:00:00,31.525501,68.5,12.745668,0
9/5/2023,16:00:00,30.8005,73,9.801669,0
9/5/2023,18:00:00,30.4755,75,3.7295134,0
9/5/2023,20:00:00,29.8005,78.5,3.0674872,0
9/5/2023,22:00:00,28.9505,85,4.53231,0
9/6/2023,0:00:00,28.9755,86,3.7852554,0
9/6/2023,2:00:00,31.8755,69.5,5.2699428,0
9/6/2023,4:00:00,33.875496,57.5,5.250411,0
9/6/2023,6:00:00,34.625496,52,4.119307,0
9/6/2023,8:00:00,34.8255,51,3.2360373,0
9/6/2023,10:00:00,34.775497,49.5,4.248265,0
9/6/2023,12:00:00,33.025497,60.5,6.962846,0
9/6/2023,14:00:00,31.3505,70,8.719633,0
9/6/2023,16:00:00,30.6005,73,12.9719515,0
9/6/2023,18:00:00,30.150501,73.5,14.962315,0
9/6/2023,20:00:00,29.5255,75.5,12.112247,0
9/6/2023,22:00:00,29.275501,76,7.0870886,0
9/7/2023,0:00:00,29.5505,74,3.756331,0
9/7/2023,2:00:00,31.925499,65,7.059128,0
9/7/2023,4:00:00,34.250496,55,5.2845907,0
9/7/2023,6:00:00,35.5505,50.5,4.1591616,0
9/7/2023,8:00:00,36.3505,46.5,5.5919085,0
9/7/2023,10:00:00,35.8255,46.5,6.4902763,0
9/7/2023,12:00:00,33.650497,60.5,5.591909,0
9/7/2023,14:00:00,31.8505,71,11.03613,0
9/7/2023,16:00:00,30.4505,77.5,17.456694,0
9/7/2023,18:00:00,29.650501,81.5,13.350629,0
9/7/2023,20:00:00,29.1755,83.5,9.778274,0
9/7/2023,22:00:00,28.6255,85,6.8785377,0
9/8/2023,0:00:00,28.6005,85,5.162001,0
9/8/2023,2:00:00,31.1005,70.5,5.486523,0
9/8/2023,4:00:00,33.7255,56,5.9380693,0
9/8/2023,6:00:00,34.3255,52,8.341328,0
9/8/2023,8:00:00,34.400497,51.5,6.6446714,0
9/8/2023,10:00:00,34.0755,51.5,10.095587,0
9/8/2023,12:00:00,32.0005,61,17.187935,0
9/8/2023,14:00:00,29.7005,75,17.496197,0
9/8/2023,16:00:00,28.7505,82,19.222816,0
9/8/2023,18:00:00,28.3255,86.5,17.905966,0
9/8/2023,20:00:00,28.2505,84,18.117983,0
9/8/2023,22:00:00,27.8505,83,14.782156,0
9/9/2023,0:00:00,27.7255,83,11.012271,0
9/9/2023,2:00:00,29.5005,73,12.025291,0
9/9/2023,4:00:00,30.550499,68,19.439999,0.05
9/9/2023,6:00:00,30.275501,68,20.94352,0
9/9/2023,8:00:00,29.3755,71.5,20.041693,0
9/9/2023,10:00:00,28.2255,76.5,17.90017,0
9/9/2023,12:00:00,26.6505,86.5,16.645626,0.3
9/9/2023,14:00:00,26.0005,93,22.106071,0.25
9/9/2023,16:00:00,25.925499,90.5,23.311628,0.3
9/9/2023,18:00:00,25.675499,91,23.401833,0.25
9/9/2023,20:00:00,25.425499,92,22.813114,0.15
9/9/2023,22:00:00,25.3505,92.5,21.890696,0.45
9/10/2023,0:00:00,25.4255,92,24.55221,1.1
9/10/2023,2:00:00,26.3255,88,23.97236,0.5
9/10/2023,4:00:00,26.6255,88,21.795387,1.45
9/10/2023,6:00:00,26.7255,86.5,19.14811,0.7
9/10/2023,8:00:00,26.5755,87,17.194641,0.3
9/10/2023,10:00:00,26.775501,87,16.329607,0.05
9/10/2023,12:00:00,26.400501,89,17.865772,0
9/10/2023,14:00:00,25.7505,92.5,17.769878,0
9/10/2023,16:00:00,25.5005,92.5,15.329596,0
9/10/2023,18:00:00,25.3505,93.5,16.120968,0
9/10/2023,20:00:00,25.2505,94,17.341187,0
9/10/2023,22:00:00,25.175499,93.5,16.383978,0
9/11/2023,0:00:00,25.4505,90,12.242903,0
9/11/2023,2:00:00,27.7755,77.5,14.871088,0
9/11/2023,4:00:00,28.9255,74.5,11.184441,0.1
9/11/2023,6:00:00,30.650501,70,7.8233123,0.05
9/11/2023,8:00:00,31.050499,69,11.848244,0.05
9/11/2023,10:00:00,29.775501,73.5,12.79752,0.2
9/11/2023,12:00:00,28.4505,81,13.67518,0
9/11/2023,14:00:00,27.3255,88,12.98246,0
9/11/2023,16:00:00,27.0005,89,11.059137,0
9/11/2023,18:00:00,26.800499,89.5,9.003911,0
9/11/2023,20:00:00,26.3505,91.5,6.885271,0
9/11/2023,22:00:00,26.1255,92,5.128714,0
9/12/2023,0:00:00,26.425499,91,3.269487,0
9/12/2023,2:00:00,29.3755,75.5,3.745845,0
9/12/2023,4:00:00,31.9505,62.5,7.9902124,0
9/12/2023,6:00:00,33.525497,55,12.242496,0
9/12/2023,8:00:00,33.875496,52.5,14.213627,0
9/12/2023,10:00:00,32.525497,60.5,11.176809,0
9/12/2023,12:00:00,30.5005,74.5,10.7177105,0
9/12/2023,14:00:00,29.0755,85,15.709204,0
9/12/2023,16:00:00,28.5005,89,14.979262,0
9/12/2023,18:00:00,28.1755,90.5,12.301233,0
9/12/2023,20:00:00,27.7005,92.5,10.997881,0
9/12/2023,22:00:00,27.6005,93,9.546553,0
9/13/2023,0:00:00,28.050499,91,8.2816925,0
9/13/2023,2:00:00,30.5505,77,3.9787853,0
9/13/2023,4:00:00,32.900497,63,9.915035,0
9/13/2023,6:00:00,34.5505,54,7.907589,0
9/13/2023,8:00:00,34.7255,52,8.384733,0
9/13/2023,10:00:00,34.150497,55,7.007399,0
9/13/2023,12:00:00,32.1005,68.5,9.403479,0
9/13/2023,14:00:00,30.8755,77,9.899488,0
9/13/2023,16:00:00,30.4755,79,12.26264,0
9/13/2023,18:00:00,30.150501,83,13.113897,0
9/13/2023,20:00:00,29.5755,85.5,10.847227,0
9/13/2023,22:00:00,29.0005,88.5,6.697338,0.6
9/14/2023,0:00:00,28.5755,89,9.902002,0.6
9/14/2023,2:00:00,29.6005,83,14.816212,1.8000001
9/14/2023,4:00:00,31.3505,74,6.890255,0.5
9/14/2023,6:00:00,34.2255,65,6.198603,0.15
9/14/2023,8:00:00,31.450499,77,8.782625,1.85
9/14/2023,10:00:00,32.1005,72,5.002974,0
9/14/2023,12:00:00,32.4255,72,5.247919,0
9/14/2023,14:00:00,31.4755,78,7.9456453,0
9/14/2023,16:00:00,30.5255,83.5,12.854691,0
9/14/2023,18:00:00,30.050499,84.5,15.505547,0
9/14/2023,20:00:00,28.2505,88.5,17.316254,2.85
9/14/2023,22:00:00,27.400501,90.5,11.8158455,0.35
9/15/2023,0:00:00,27.9505,89,10.386814,0
9/15/2023,2:00:00,30.1255,80,7.119895,0
9/15/2023,4:00:00,31.475498,73,10.152115,0.1
9/15/2023,6:00:00,31.300499,73,11.237298,0.55
9/15/2023,8:00:00,31.2005,72,8.674191,0.15
9/15/2023,10:00:00,32.150497,66.5,7.2348876,0
9/15/2023,12:00:00,31.3255,72,8.654697,0
9/15/2023,14:00:00,30.1505,80,10.926107,0
9/15/2023,16:00:00,29.175499,84.5,13.592039,0
9/15/2023,18:00:00,28.3255,87,15.589262,0
9/15/2023,20:00:00,27.650501,89.5,16.914175,0
9/15/2023,22:00:00,27.3755,90.5,17.638577,0
9/16/2023,0:00:00,27.7005,88.5,17.866856,0
9/16/2023,2:00:00,30.4505,76.5,13.63159,0
9/16/2023,4:00:00,31.800499,71.5,19.641876,1.3
9/16/2023,6:00:00,32.750496,64.5,18.651596,0.05
9/16/2023,8:00:00,31.975498,70,16.659725,0.6
9/16/2023,10:00:00,29.9505,79,16.829256,1.15
9/16/2023,12:00:00,27.775501,88.5,18.625908,1.95
9/16/2023,14:00:00,27.650501,91,20.736702,0
9/16/2023,16:00:00,27.5255,90.5,21.464622,0
9/16/2023,18:00:00,27.275501,92,22.870638,0
9/16/2023,20:00:00,27.175499,91,25.246857,0
9/16/2023,22:00:00,27.150501,90.5,21.95174,0
9/17/2023,0:00:00,27.2505,90,22.542446,0
9/17/2023,2:00:00,27.775501,87,21.258522,2.4
9/17/2023,4:00:00,28.8505,81,22.461937,0.8
9/17/2023,6:00:00,29.7005,77,21.961145,0.65
9/17/2023,8:00:00,29.3255,77.5,23.488476,0.25
9/17/2023,10:00:00,29.4755,75.5,23.273455,0.05
9/17/2023,12:00:00,28.400501,80.5,23.990158,0.2
9/17/2023,14:00:00,27.1505,86,23.027493,2.15
9/17/2023,16:00:00,26.8755,89,25.843414,0
9/17/2023,18:00:00,26.6255,89.5,25.88116,0
9/17/2023,20:00:00,26.3505,91,26.264343,0
9/17/2023,22:00:00,26.1005,91,25.105473,0.45
9/18/2023,0:00:00,26.025501,90,23.231998,0.70000005
9/18/2023,2:00:00,28.050499,77.5,25.228409,0
9/18/2023,4:00:00,30.7255,61.5,27.561188,0
9/18/2023,6:00:00,31.3255,58,27.805435,0.05
9/18/2023,8:00:00,31.2255,58.5,22.290129,0.05
9/18/2023,10:00:00,31.675499,57.5,19.053925,0
9/18/2023,12:00:00,30.5755,64.5,14.19734,0
9/18/2023,14:00:00,29.4505,72,13.31731,0
9/18/2023,16:00:00,28.7005,76.5,15.479515,0
9/18/2023,18:00:00,27.900501,80.5,22.483688,0
9/18/2023,20:00:00,27.2255,85,22.00614,0
9/18/2023,22:00:00,26.7755,87.5,19.049696,0.45000002
9/19/2023,0:00:00,27.1005,87,17.309008,0
9/19/2023,2:00:00,29.9755,72.5,9.653681,0
9/19/2023,4:00:00,32.6005,58.5,10.4109535,0
9/19/2023,6:00:00,34.150497,52,10.341809,0
9/19/2023,8:00:00,34.625496,49,8.4936905,0
9/19/2023,10:00:00,33.8005,51,8.467755,0
9/19/2023,12:00:00,32.150497,58.5,7.625588,0
9/19/2023,14:00:00,30.3755,69.5,13.422798,0.05
9/19/2023,16:00:00,29.4505,76,15.887962,0
9/19/2023,18:00:00,28.800499,79,15.285387,0
9/19/2023,20:00:00,28.1255,82.5,12.040511,0.15
9/19/2023,22:00:00,27.525501,85.5,5.5883737,0.6
9/20/2023,0:00:00,27.6255,86,2.9884186,0
9/20/2023,2:00:00,30.2005,74,4.84064,0
9/20/2023,4:00:00,33.1755,61,2.5016348,0.05
9/20/2023,6:00:00,34.875496,50.5,3.1768398,0
9/20/2023,8:00:00,33.4755,60,4.8097343,0.2
9/20/2023,10:00:00,29.4005,78.5,4.717251,3.15
9/20/2023,12:00:00,29.2255,79,8.2103405,0
9/20/2023,14:00:00,28.800499,81,3.8021588,0.05
9/20/2023,16:00:00,28.400501,83,9.342344,0.6
9/20/2023,18:00:00,28.1005,83.5,12.686698,0.9
9/20/2023,20:00:00,27.3755,87.5,3.3591425,1.4000001
9/20/2023,22:00:00,26.800499,88.5,9.028938,0.45
9/21/2023,0:00:00,26.9505,87.5,9.096429,0
9/21/2023,2:00:00,29.0755,76,4.867487,0
9/21/2023,4:00:00,32.8755,61,3.4967792,0.05
9/21/2023,6:00:00,35.1755,52.5,6.4576797,0
9/21/2023,8:00:00,35.1005,49.5,8.793995,0
9/21/2023,10:00:00,34.000496,55.5,7.0175633,0.05
9/21/2023,12:00:00,32.3255,65,3.9258523,0.1
9/21/2023,14:00:00,29.925499,78.5,16.442112,0.05
9/21/2023,16:00:00,28.775501,83,14.770658,0.5
9/21/2023,18:00:00,28.150501,87,4.4609265,0.3
9/21/2023,20:00:00,27.1255,89.5,7.0515957,0.05
9/21/2023,22:00:00,26.8255,89.5,14.110378,0.05
9/22/2023,0:00:00,27.175499,87.5,12.618069,0
9/22/2023,2:00:00,28.900501,80,9.187954,0
9/22/2023,4:00:00,31.775497,67,5.0072403,0.05
9/22/2023,6:00:00,33.9505,56,5.1164923,0.05
9/22/2023,8:00:00,34.625496,51,7.0128164,0
9/22/2023,10:00:00,33.9755,53.5,7.0633726,0
